Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Latvia,LVA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,20.9,19,19.2,19.4,21.2,22.5,..,..,..,..
Latvia,LVA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,101.090271,102.1927567,99.76600647,98.53286743,99.41632843,100.3578415,100.0109482,98.06009674,99.31181335,..
Latvia,LVA,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,38.3883726,38.28962497,37.99203436,39.44351076,39.4535744,39.60065658,39.84649105,41.27284812,40.99793362,..
Latvia,LVA,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.9180984,102.9586029,102.2856522,101.0487137,100.388031,99.82060242,99.39331818,99.19854736,99.36784363,..
Latvia,LVA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.991609991,0.984120011,0.977479994,0.981029987,0.980440021,0.985790014,0.990239978,0.993120015,0.996100008,..
Latvia,LVA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,99.42040253,102.8221588,105.5657883,106.3448029,114.7768097,113.7069321,112.3566513,111.2968063,110.7232513,..
Latvia,LVA,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,90,56.66666667,51.11113333
Latvia,LVA,Surface area (sq. km),AG.SRF.TOTL.K2,64560,64510,64480,64480,64490,64490,64490,64490,64490,64490
Latvia,LVA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,18.84301799,19.82230322,20.05232142,21.11317489,21.7129406,22.05040277,22.6014852,23.80102424,23.4264913,..
Latvia,LVA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,17.50989222,17.51104767,..
Latvia,LVA,Time required to start a business (days),IC.REG.DURS,15.5,15.5,15.5,15.5,12.5,12.5,5.5,5.5,5.5,5.5
Latvia,LVA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Latvia,LVA,Urban population growth (annual %),SP.URB.GROW,-1.680568386,-2.041489814,-1.779475266,-1.199087751,-1.029870124,-0.901947953,-0.777437304,-0.853577171,-0.806909777,..
Lithuania,LTU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,17.0432,16.1048,15.1664,14.228,13.519,12.81,12.101,11.392,10.683,..
Lithuania,LTU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.532909399,2.990747408,3.473589059,4.017802469,3.579145785,3.42271329,3.439377632,3.077386804,3.115864929,..
Lithuania,LTU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,4.051746442,..,4.051746442,..,..,..,..
Lithuania,LTU,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,100,100,100,100,100,100,..,..,..,..
Lithuania,LTU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.958100057,4.348616303,4.553301311,4.629509672,4.273657237,4.378090123,..,..,..,..
Lithuania,LTU,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,63.76914919,56.96504956,51.94840057,50.94445164,45.30975952,47.16846769,51.96987152,45.88437732,..
Lithuania,LTU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3622.290317,3470.78503,3529.918778,3607.703798,3663.671197,3821.14517,..,..,..,..
Lithuania,LTU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2770.832358,2275.760166,2412.480702,2468.998816,2356.645002,2387.275194,..,..,..,..
Lithuania,LTU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,51.9391993,65.34215138,74.99541467,81.62313185,84.06225771,81.10314161,75.82351057,74.10436593,80.90343696,..
Lithuania,LTU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.5,1.5,1.55,1.6,1.59,1.63,1.7,1.69,1.69,..
Lithuania,LTU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,17980648.77,865322434.9,1537988469,575641203.8,708289357,504472635.1,970017859,962297446.9,1190627310,..
Lithuania,LTU,Forest area (sq. km),AG.LND.FRST.K2,21601.99951,21700,21720,21740,21760,21780,21800,21820,..,..
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,37440673478,37120517694,43476873413,42848195256,46417340375,48516371721,41516701871,42973365745,47544459559,..
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-14.81416332,1.639819649,6.043130715,3.82695401,3.49858087,3.537585824,2.020627995,2.353181307,4.139948473,..
Lithuania,LTU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,12430,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,18480,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,39316436083,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,58465472219,..,..,..,..,..,..,..,..,..
Lithuania,LTU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,12.37116988,17.99989507,21.7162027,19.37377157,19.46164495,19.02908282,20.6105148,17.71323263,17.85706742,..
Lithuania,LTU,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,9.994402174,10.60837644,10.21171712,10.42150357,10.33111769,10.13575047,11.85277393,11.74856028,11.71208104,..
Lithuania,LTU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,96,94,93,93,93,94,94,94,..
Lithuania,LTU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,53.61938276,67.21963067,77.54585051,80.76293393,82.81153567,79.02613775,76.30226931,72.82484813,78.11254098,..
Lithuania,LTU,Income share held by lowest 20%,SI.DST.FRST.20,5.7,6.5,7.1,6.5,6.7,6,6.1,..,..,..
Lithuania,LTU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.0566396,26.14351298,27.9617809,27.82467224,27.25769584,27.49629579,26.61917279,25.78562757,26.03829361,..
Lithuania,LTU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-3.295134066,2.378523369,5.228250697,2.69851331,1.287683387,1.027470375,0.339657815,1.395383242,4.283606717,..
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.91463415,73.26829268,73.56341463,73.86341463,73.91463415,74.51707317,74.32195122,74.67073171,74.67073171,..
Lithuania,LTU,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,92.83517363,118.9394579,137.5977981,143.7072596,145.2126801,137.4336292,128.9767516,121.8035382,130.7401888,..
Lithuania,LTU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.08128395,0.878852642,0.791758838,0.766686635,0.763724561,0.879386213,1.13821125,1.488711266,1.748493554,..
Lithuania,LTU,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,156.5748183,156.5713011,160.3308699,164.5327708,152.3345747,144.0855466,142.7066372,144.5781293,150.8955308,..
Lithuania,LTU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.7,6,5.5,5.2,5,5,5,4.7,4.3,..
Lithuania,LTU,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,98.69370631,96.49898548,95.8103837,95.637188,96.31492668,98.35938743,100.5181386,101.3408308,100.672212,..
Lithuania,LTU,Net migration,SM.POP.NETM,..,..,..,-146217,..,..,..,..,-25000,..
Lithuania,LTU,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1239063334,1673409404,1954158900,1507647084,2060023314,2112631128,1372314972,1279671529,1301688270,..
Lithuania,LTU,Population density (people per sq. km of land area),EN.POP.DNST,50.46535301,49.4181412,48.31533087,47.67165087,47.19088951,46.80553871,46.36727853,45.78766499,45.15186156,..
Lithuania,LTU,Population growth (annual %),SP.POP.GROW,-1.110345754,-2.09694342,-2.258463899,-1.341201988,-1.012007368,-0.859827343,-0.940753797,-1.270694533,-1.398322201,..
Lithuania,LTU,"Population, total",SP.POP.TOTL,3162916,3097282,3028115,2987773,2957689,2932367,2904910,2868231,2828403,..
Lithuania,LTU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2.2,1.5,0.7,1,0.7,1.2,0.7,..,..,..
Lithuania,LTU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,20.5,19.2,18.6,20.6,19.1,22.2,..,..,..,..
Lithuania,LTU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,..
Lithuania,LTU,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,99.07627106,99.36398315,99.0966568,101.1034927,101.3880005,100.7501678,100.7350235,101.8899765,..,..
Lithuania,LTU,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,32.78399424,30.13996584,28.85223486,28.90091272,29.10785473,30.55881988,31.23022991,31.7939473,31.22773302,..
Lithuania,LTU,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.9498291,100.4215012,101.2518387,101.8544083,101.7545776,101.5755692,102.0892563,102.8917999,..,..
Lithuania,LTU,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.996159971,0.984200001,0.977479994,0.971800029,0.966830015,0.969309986,0.970130026,0.968819976,..,..
Lithuania,LTU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,104.7558823,105.0682678,106.0081635,106.1735077,108.9944077,108.1847763,107.6729279,107.4297714,..,..
Lithuania,LTU,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,83.33333333,56.66666667,53.33333333
Lithuania,LTU,Surface area (sq. km),AG.SRF.TOTL.K2,65300,65300,65300,65300,65300,65286.00098,65286.00098,65286.00098,65286.00098,65286.00098
Lithuania,LTU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,17.01621141,15.96848998,15.50309451,15.55868691,15.63686882,15.84198082,16.65347172,16.94692465,16.66561399,..
Lithuania,LTU,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,17.3391959,17.76420869,..
Lithuania,LTU,Time required to start a business (days),IC.REG.DURS,26,22,22,19.5,8.5,5.5,5.5,5.5,5.5,5.5
Lithuania,LTU,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,Urban population growth (annual %),SP.URB.GROW,-1.119315072,-2.224153089,-2.282467801,-1.157042514,-0.829714261,-0.677880112,-0.759129788,-1.068634221,-1.175857292,..
Luxembourg,LUX,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,8.3372,7.6928,7.0484,6.404,6.1626,5.9212,5.6798,5.4384,5.197,..
Luxembourg,LUX,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.253276965,0.247223517,0.252350037,0.359339088,0.27688434,0.291163951,0.229786001,0.224067946,0.264836618,..
Luxembourg,LUX,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,4.45,..,4.31,..,..,..,..
Luxembourg,LUX,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.9,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,20.87712517,21.6351358,21.10296963,20.08421949,18.49831971,17.36212137,..,..,..,..
Luxembourg,LUX,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,191.95967,221.1170683,209.8430276,204.6694903,188.2318886,193.4891236,193.3388989,195.570503,193.8991103,..
Luxembourg,LUX,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,14425.96473,16829.96254,15586.08423,14703.94353,14193.16843,13914.67845,..,..,..,..
Luxembourg,LUX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,7951.723944,8329.478275,8056.404301,7722.190204,7312.154005,6861.106667,6548.405559,..,..,..
Luxembourg,LUX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,164.0695066,174.52309,177.9896562,186.4443074,190.6285823,212.6070994,224.8407099,223.6164126,223.0794119,..
Luxembourg,LUX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.59,1.63,1.52,1.57,1.55,1.5,1.47,1.41,1.41,..
Luxembourg,LUX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,27255154249,39128528763,8843156717,1.43003E+11,19616043890,22746842043,11320244609,45123246585,6622737299,..
Luxembourg,LUX,Forest area (sq. km),AG.LND.FRST.K2,866.9999695,866.9999695,866.9999695,866.9999695,866.9999695,866.9999695,866.9999695,866.9999695,..,..
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,51370543206,53212476812,60004630234,56677961787,61739352212,66103853237,57204400105,58961235412,62316359824,..
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.358607005,4.86496856,2.539234839,-0.35251936,3.654370385,4.296786425,3.915962767,2.411430786,1.54566061,..
Luxembourg,LUX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,71410,78220,76260,75450,75500,76470,74760,71200,70790,..
Luxembourg,LUX,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,55880,61750,63530,63710,63840,67290,69470,71350,76300,..
Luxembourg,LUX,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,35548741660,39655840227,39529908618,40059593274,41025537054,42539167938,42582268415,41438969925,42211718226,..
Luxembourg,LUX,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,27816769566,31304552604,32928110627,33825803108,34690043273,37434314553,39571975824,41524878233,45501546148,..
Luxembourg,LUX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.2120164,17.88551104,19.44596511,19.37317645,19.017395,19.93973207,19.08680805,19.1783176,18.99426281,..
Luxembourg,LUX,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,8.775215648,8.365462677,8.811916671,8.406268563,6.583517663,5.703601258,6.823001118,7.600724878,6.714309479,..
Luxembourg,LUX,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96,96,96,99,99,99,99,99,99,..
Luxembourg,LUX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,131.9032996,141.6383102,145.4599512,155.4177148,158.6133568,180.1970841,191.5485259,189.8989697,189.7894492,..
Luxembourg,LUX,Income share held by lowest 20%,SI.DST.FRST.20,8,8.2,7.8,7.4,7.6,7.9,7.2,..,..,..
Luxembourg,LUX,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,11.52200463,11.42774524,11.18867047,10.67072421,10.90496985,10.51696127,11.21642665,11.7582457,10.9308953,..
Luxembourg,LUX,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,1.398017695,3.616722473,4.773590945,2.556496803,1.695922765,2.736136787,-0.380015,0.909419547,2.166140744,..
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.63658537,80.63170732,80.98780488,81.39268293,81.8,82.22926829,82.29268293,82.68536585,82.68536585,..
Luxembourg,LUX,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,90.84762397,84.26721404,82.87033072,81.82371218,73.10348674,69.2333435,70.68275057,63.75113479,61.93117459,..
Luxembourg,LUX,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.434048644,0.515171378,0.428237495,0.419039718,0.418948101,0.420669639,0.477909561,0.444796124,0.506057733,..
Luxembourg,LUX,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,145.079683,143.1415132,147.1268856,143.0001108,144.7293201,144.2345717,142.3577966,132.6971743,136.0859021,..
Luxembourg,LUX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,3,3,2.9,2.8,2.8,2.7,2.7,2.6,2.6,..
Luxembourg,LUX,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,82.96916867,79.90897951,77.91059485,75.44739879,75.16117044,73.60463136,75.93499233,74.23914757,73.31841719,..
Luxembourg,LUX,Net migration,SM.POP.NETM,..,..,..,48704,..,..,..,..,25001,..
Luxembourg,LUX,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1657324662,1653251140,1772838181,1681572880,1880401167,1872661263,1658275022,1686414096,1747473725,..
Luxembourg,LUX,Population density (people per sq. km of land area),EN.POP.DNST,204.8489712,208.6226337,213.3115226,218.4962963,223.6049383,228.9378601,234.4049383,239.5119342,245.4057613,..
Luxembourg,LUX,Population growth (annual %),SP.POP.GROW,1.85177523,1.825405804,2.222660503,2.4015419,2.311176253,2.356978705,2.359951181,2.155311988,2.430976418,..
Luxembourg,LUX,"Population, total",SP.POP.TOTL,497783,506953,518347,530946,543360,556319,569604,582014,596336,..
Luxembourg,LUX,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0,0,0,0,0.1,0.2,0.2,..,..,..
Luxembourg,LUX,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,..
Luxembourg,LUX,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,84.3259201,84.368927,85.73951721,81.98400116,79.34346771,78.88298798,79.07543182,..,..
Luxembourg,LUX,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,41.93416865,41.04318822,40.44745322,42.08763832,42.19985953,41.31853711,41.30164761,41.42294881,41.9995039,..
Luxembourg,LUX,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,97.61422729,96.55314636,97.04721069,96.53830719,97.11412048,98.6271286,100.7897873,..,..
Luxembourg,LUX,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,..,1.020920038,1.026489973,1.021010041,1.017660022,1.015030026,1.021450043,1.016100049,..,..
Luxembourg,LUX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,101.34375,101.0224609,100.2333832,102.4269333,102.2758484,101.9666138,103.6651611,..,..
Luxembourg,LUX,Statistical Capacity score (Overall average),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,Surface area (sq. km),AG.SRF.TOTL.K2,2590,2590,2590,2590,2590,2590,2590,2590,2590,2590
Luxembourg,LUX,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,25.13892804,25.01762416,24.59234578,25.71065373,25.89443212,25.70804014,25.32859005,25.63728087,25.98080987,..
Luxembourg,LUX,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,32.26921747,40.87274138,..
Luxembourg,LUX,Time required to start a business (days),IC.REG.DURS,22,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5,16.5
Luxembourg,LUX,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,Urban population growth (annual %),SP.URB.GROW,2.281283765,2.243098596,2.627292677,2.786510963,2.674604786,2.702568634,2.687531351,2.466492964,2.725717863,..
New Zealand,NZL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,27.2322,25.7978,24.3634,22.929,22.3476,21.7662,21.1848,20.6034,20.022,..
New Zealand,NZL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.87846652,8.641131768,8.156498985,7.237253531,8.575726966,6.265325837,5.486761103,..,..,..
New Zealand,NZL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,..,..,..,1.590519878,..,1.590519878,..,..,..,..
New Zealand,NZL,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,96.7,96.2,96.7,..,..,96.6,96.3,..,..,..
New Zealand,NZL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.527296054,7.305005861,7.185948221,7.747276831,7.531957408,7.686575825,..,..,..,..
New Zealand,NZL,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,149.0464259,150.6806428,..,..,150.0517957,158.5997444,160.5453189,164.1053057,151.6471691,..
New Zealand,NZL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,9403.848836,9601.903142,9458.485401,9360.949162,9089.619774,9026.321041,..,..,..,..
New Zealand,NZL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4073.238042,4225.094582,4177.025547,4357.809714,4360.305936,4559.892232,4444.725287,..,..,..
New Zealand,NZL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.74219438,30.25993688,30.36423577,28.86164656,28.80010316,27.88084446,27.57475344,25.81772178,26.91928843,..
New Zealand,NZL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.13,2.17,2.09,2.1,2.01,1.92,1.99,1.87,1.81,..
New Zealand,NZL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-52385533.24,286306903,1378410924,3846884019,-69519935.42,3249055311,-74038516.29,2095503758,2144466964,..
New Zealand,NZL,Forest area (sq. km),AG.LND.FRST.K2,101574.0039,101510,101512.002,101514.0039,101515.9961,101517.998,101520,101522.002,..,..
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1.21339E+11,1.46584E+11,1.68462E+11,1.76193E+11,1.90785E+11,2.00955E+11,1.77621E+11,1.89286E+11,2.04139E+11,..
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.916064648,0.962157189,2.69579849,2.499416581,2.018009991,3.544991417,4.434294944,3.471456835,2.81944758,..
New Zealand,NZL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,30050,29770,32270,36840,39790,41540,40830,39520,38780,..
New Zealand,NZL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,29440,29700,31250,31610,34790,35780,36300,38070,39350,..
New Zealand,NZL,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1.29276E+11,1.2953E+11,1.4148E+11,1.62374E+11,1.76736E+11,1.8733E+11,1.87649E+11,1.85467E+11,1.85908E+11,..
New Zealand,NZL,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.26673E+11,1.29217E+11,1.3701E+11,1.39354E+11,1.54545E+11,1.61347E+11,1.6682E+11,1.7868E+11,1.88657E+11,..
New Zealand,NZL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.65807126,20.08268038,20.44353572,20.92223367,22.01164865,22.93157969,23.3828287,24.38234148,24.29352574,..
New Zealand,NZL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,8.938252769,9.003039589,9.305350251,9.787714794,10.25362493,9.110550748,9.617084082,10.14420255,8.578155492,..
New Zealand,NZL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,89,91,93,92,92,93,93,92,93,..
New Zealand,NZL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.41942641,27.96533519,28.81622202,28.16592481,27.22044316,27.15263501,26.81544067,25.50512294,26.47029136,..
New Zealand,NZL,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.29616836,19.13495286,19.13281217,19.25443275,18.80848503,19.97044229,20.44019725,..,..,..
New Zealand,NZL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.517886024,3.729349398,2.069149507,-0.502711711,4.860886966,0.55865423,0.681656929,3.175180996,2.763614795,..
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.70243902,80.70243902,80.90487805,81.15609756,81.40731707,81.40487805,81.45682927,81.61243902,81.65853659,..
New Zealand,NZL,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,41.62439639,42.30561266,44.38596749,42.8839793,41.45274215,41.87034357,39.91882289,36.87689587,38.29632175,..
New Zealand,NZL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.337573552,1.317159374,1.234753167,1.189003642,1.120133434,1.138094091,1.111700515,1.136633244,1.158444225,..
New Zealand,NZL,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,108.7086751,107.7787912,109.0901272,110.1674828,105.5001996,111.6780169,121.3557518,130.8778924,136.0018598,..
New Zealand,NZL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,6.3,6.2,6.1,6,5.9,5.7,5.6,5.4,5.3,..
New Zealand,NZL,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,111.5810733,123.4965182,129.0850918,120.3856009,131.1477233,138.5196398,132.9012452,133.3010215,145.494494,..
New Zealand,NZL,Net migration,SM.POP.NETM,..,..,..,90895,..,..,..,..,74403,..
New Zealand,NZL,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,331041414.5,370502945.3,455316355.6,461782564.2,459239108.4,304777035.8,284950344.1,274077437.9,464683904.8,..
New Zealand,NZL,Population density (people per sq. km of land area),EN.POP.DNST,16.34043523,16.52310964,16.64957654,16.74110364,16.87022901,17.12696062,17.45357184,17.82385781,18.20629676,..
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,0.999728031,1.111726056,0.762479795,0.548220797,0.768347998,1.510339485,1.889045125,2.099356886,2.122962382,..
